DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,name,casn,Substance_Type,Substance_Note,SMILES,InChI,InChIKey,formula,MolWt
DTXSID7020138,DTXCID10138,DSSTox_Low,Benzidine dihydrochloride,531-85-1,Single Compound,,Cl.Cl.NC1=CC=C(C=C1)C1=CC=C(N)C=C1,"InChI=1S/C12H12N2.2ClH/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10;;/h1-8H,13-14H2;2*1H
AuxInfo=1/0/N:3,7,9,13,4,6,10,12,2,1,5,11,8,14;15;16/E:(1,2,3,4)(5,6,7,8)(9,10)(11,12)(13,14);;/rA:16CCCCCCCNCCCCCNClCl/rB:s1;d2;s3;d4;s5;s2d6;s5;d1;s9;d10;s11;s1d12;s11;;;/rC:4.6236,-1.3257,0;6.154,-1.3257,0;6.9299,0,0;8.4712,0,0;9.2364,-1.3257,0;8.4712,-2.6621,0;6.9299,-2.6621,0;10.7776,-1.3257,0;3.8476,-2.6621,0;2.3064,-2.6621,0;1.5412,-1.3257,0;2.3064,0,0;3.8476,0,0;0,-1.3257,0;4.3434,-3.8907,0;6.4234,-3.8907,0;
",RUAXWVDEYJEWRY-UHFFFAOYSA-N,C12H14Cl2N2,257.159
DTXSID2020139,DTXCID40139,DSSTox_Low,Benzo(a)pyrene,50-32-8,Single Compound,,C1=CC2=CC3=CC=C4C=CC=C5C=CC(=C2C=C1)C3=C45,"InChI=1S/C20H12/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h1-12H
AuxInfo=1/0/N:18,19,5,17,6,4,20,8,9,2,1,16,7,3,15,10,14,13,12,11/rA:20CCCCCCCCCCCCCCCCCCCC/rB:d1;s2;d3;s4;d5;s6;d7;s8;d9;s10;s3s7d11;s1s11;d13;s14;s10d15;s15;d17;s18;s14d19;/rC:5.3801,0,0;6.9201,0,0;7.6901,-1.33,0;9.2302,-1.33,0;10.0003,-2.67,0;9.2302,-4.0001,0;7.6901,-4.0001,0;6.9201,-5.3301,0;5.3801,-5.3301,0;4.6201,-4.0001,0;5.3801,-2.67,0;6.9201,-2.67,0;4.6201,-1.33,0;3.0801,-1.33,0;2.31,-2.67,0;3.0801,-4.0001,0;.77,-2.67,0;0,-1.33,0;.77,0,0;2.31,0,0;
",FMMWHPNWAFZXNH-UHFFFAOYSA-N,C20H12,252.3093
DTXSID1020140,DTXCID90140,DSSTox_Low,Sodium benzoate,532-32-1,Single Compound,,[Na+].[O-]C(=O)C1=CC=CC=C1,"InChI=1S/C7H6O2.Na/c8-7(9)6-4-2-1-3-5-6;/h1-5H,(H,8,9);/q;+1/p-1
AuxInfo=1/1/N:4,3,5,2,6,1,7,8,9;10/E:(2,3)(4,5)(8,9);/rA:10CCCCCCCOO-Na+/rB:d1;s2;d3;s4;s1d5;s1;d7;s7;;/rC:2.31,-1.3354,0;3.0747,0,0;4.6147,0,0;5.3847,-1.3354,0;4.6147,-2.6654,0;3.0747,-2.6654,0;.77,-1.3354,0;0,-2.6654,0;;2.617,-4.2054,0;
",WXMKPNITSTVMEF-UHFFFAOYSA-M,C7H5NaO2,144.1032
DTXSID6020141,DTXCID20141,DSSTox_Low,"2,3-Benzofuran",271-89-6,Single Compound,,O1C=CC2=C1C=CC=C2,"InChI=1S/C8H6O/c1-2-4-8-7(3-1)5-6-9-8/h1-6H
AuxInfo=1/0/N:7,8,6,9,1,2,5,4,3/rA:9CCOCCCCCC/rB:d1;s2;s3;s1d4;s5;d6;s7;s4d8;/rC:.9064,-.292,0;0,-1.5359,0;.9064,-2.7848,0;2.3669,-2.3064,0;2.3669,-.7655,0;3.7013,0,0;5.0358,-.7655,0;5.0358,-2.3064,0;3.7013,-3.0769,0;
",IANQTJSKSUMEQM-UHFFFAOYSA-N,C8H6O,118.1326
DTXSID1020142,DTXCID50142,DSSTox_Low,"6-Phenyl-1,3,5-triazine-2,4-diamine",91-76-9,Single Compound,,NC1=NC(=NC(N)=N1)C1=CC=CC=C1,"InChI=1S/C9H9N5/c10-8-12-7(13-9(11)14-8)6-4-2-1-3-5-6/h1-5H,(H4,10,11,12,13,14)
AuxInfo=1/1/N:12,11,13,10,14,9,4,2,6,1,8,3,5,7/E:(2,3)(4,5)(8,9)(10,11)(12,13)/rA:14NCNCNCNNCCCCCC/rB:s1;d2;s3;d4;s5;s2d6;s6;s4;d9;s10;d11;s12;s9d13;/rC:7.9947,-4.6129,0;6.6596,-3.8454,0;5.3324,-4.6129,0;3.9973,-3.8454,0;3.9973,-2.3104,0;5.3324,-1.5349,0;6.6596,-2.3104,0;5.3324,0,0;2.6622,-4.6129,0;2.6622,-6.1558,0;1.3351,-6.9233,0;0,-6.1558,0;0,-4.6129,0;1.3351,-3.8454,0;
",GZVHEAJQGPRDLQ-UHFFFAOYSA-N,C9H9N5,187.2013
DTXSID6020143,DTXCID80143,DSSTox_High,Benzoic acid,65-85-0,Single Compound,,OC(=O)C1=CC=CC=C1,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)
AuxInfo=1/1/N:7,6,8,5,9,4,2,1,3/E:(2,3)(4,5)(8,9)/rA:9OCOCCCCCC/rB:s1;d2;s2;d4;s5;d6;s7;s4d8;/rC:0,-2.6654,0;.77,-1.3354,0;;2.31,-1.3354,0;3.0747,0,0;4.6147,0,0;5.3847,-1.3354,0;4.6147,-2.6654,0;3.0747,-2.6654,0;
",WPYMKLBDIGXBTP-UHFFFAOYSA-N,C7H6O2,122.1213
DTXSID1020144,DTXCID10144,DSSTox_Low,Benzoin,119-53-9,Single Compound,,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1/C14H12O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10,13,15H
AuxInfo=1/0/N:2,12,1,3,11,13,6,4,10,14,5,9,7,8,16,15/E:(3,4)(5,6)(7,8)(9,10)/rA:16CCCCCCCCCCCCCCOO/rB:d1;s2;d3;s4;s1d5;s5;s7;s8;d9;s10;d11;s12;s9d13;d8;s7;/rC:6.654,-6.1491,0;5.326,-6.9169,0;3.991,-6.1491,0;3.991,-4.6135,0;5.326,-3.8458,0;6.654,-4.6135,0;5.326,-2.3033,0;3.991,-1.5356,0;2.663,-2.3033,0;2.663,-3.8458,0;1.3281,-4.6135,0;0,-3.8458,0;0,-2.3033,0;1.3281,-1.5356,0;3.991,0,0;6.654,-1.5356,0;
",ISAOCJYIOMOJEB-UHFFFAOYNA-N,C14H12O2,212.2439
DTXSID6020145,DTXCID40145,DSSTox_Low,"1,4-Benzoquinone",106-51-4,Single Compound,,O=C1C=CC(=O)C=C1,"InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H
AuxInfo=1/0/N:3,4,8,7,2,5,1,6/E:(1,2,3,4)(5,6)(7,8)/rA:8OCCCCOCC/rB:d1;s2;d3;s4;d5;s5;s2d7;/rC:0,-1.3368,0;1.54,-1.3368,0;2.31,0,0;3.85,0,0;4.62,-1.3368,0;6.1601,-1.3368,0;3.85,-2.6673,0;2.31,-2.6673,0;
",AZQWKYJCGOJGHM-UHFFFAOYSA-N,C6H4O2,108.0948
DTXSID1020146,DTXCID70146,DSSTox_Low,"2,2'-Dithiobisbenzothiazole",120-78-5,Single Compound,,S(SC1=NC2=C(S1)C=CC=C2)C1=NC2=C(S1)C=CC=C2,"InChI=1S/C14H8N2S4/c1-3-7-11-9(5-1)15-13(17-11)19-20-14-16-10-6-2-4-8-12(10)18-14/h1-8H
AuxInfo=1/0/N:11,18,10,19,12,17,9,20,7,16,8,15,5,2,6,1,13,14,4,3/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)/rA:20NCSSCNCCCCCCSSCCCCCC/rB:d1;s2;s3;s4;d5;s6;d7;s8;d9;s10;s7d11;s5s8;s2;s14;s1d15;s16;d17;s18;s15d19;/rC:9.7849,-1.6285,0;8.8802,-2.8673,0;7.3491,-2.8673,0;6.5696,-1.545,0;5.0386,-1.545,0;4.1339,-.2923,0;2.6724,-.7655,0;2.6724,-2.3105,0;1.3363,-3.076,0;0,-2.3105,0;0,-.7655,0;1.3363,0,0;4.1339,-2.7837,0;9.7849,-4.12,0;11.2464,-3.6467,0;11.2464,-2.1018,0;12.5826,-1.3363,0;13.9188,-2.1018,0;13.9188,-3.6467,0;12.5826,-4.4123,0;
",AFZSMODLJJCVPP-UHFFFAOYSA-N,C14H8N2S4,332.4867
DTXSID6020147,DTXCID00147,DSSTox_Low,"1,2,3-Benzotriazole",95-14-7,Single Compound,,N1N=NC2=C1C=CC=C2,"InChI=1S/C6H5N3/c1-2-4-6-5(3-1)7-9-8-6/h1-4H,(H,7,8,9)
AuxInfo=1/1/N:5,6,4,7,3,2,8,1,9/E:(1,2)(3,4)(5,6)(7,8)/rA:9NCCCCCCNN/rB:s1;d2;s3;d4;s5;s2d6;s3;s1d8;/rC:.9059,-2.7832,0;2.3655,-2.3051,0;2.3655,-.765,0;3.6991,0,0;5.0328,-.765,0;5.0328,-2.3051,0;3.6991,-3.075,0;.9059,-.2919,0;0,-1.535,0;
",QRUDEWIWKLJBPS-UHFFFAOYSA-N,C6H5N3,119.124
DTXSID1020148,DTXCID30148,DSSTox_Low,Benzotrichloride,98-07-7,Single Compound,,ClC(Cl)(Cl)C1=CC=CC=C1,"InChI=1S/C7H5Cl3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H
AuxInfo=1/0/N:6,5,7,4,8,3,2,1,9,10/E:(2,3)(4,5)(8,9,10)/rA:10ClCCCCCCCClCl/rB:s1;s2;d3;s4;d5;s6;s3d7;s2;s2;/rC:4.6124,0,0;4.6124,-1.5375,0;3.0749,-1.5375,0;2.3061,-2.8719,0;.7687,-2.8719,0;0,-1.5375,0;.7687,-.2029,0;2.3061,-.2029,0;6.1498,-1.5375,0;4.6124,-3.0749,0;
",XEMRAKSQROQPBR-UHFFFAOYSA-N,C7H5Cl3,195.4736
DTXSID6020149,DTXCID60149,DSSTox_Low,Benzoyl hydrazine,613-94-5,Single Compound,,NNC(=O)C1=CC=CC=C1,"InChI=1S/C7H8N2O/c8-9-7(10)6-4-2-1-3-5-6/h1-5H,8H2,(H,9,10)
AuxInfo=1/1/N:6,5,7,4,8,3,2,10,9,1/E:(2,3)(4,5)/rA:10OCCCCCCCNN/rB:d1;s2;d3;s4;d5;s6;s3d7;s2;s9;/rC:5.3846,-3.9953,0;4.6146,-2.6654,0;3.0746,-2.6654,0;2.31,-3.9953,0;.77,-3.9953,0;0,-2.6654,0;.77,-1.33,0;2.31,-1.33,0;5.3846,-1.33,0;4.6146,0,0;
",WARCRYXKINZHGQ-UHFFFAOYSA-N,C7H8N2O,136.1512
DTXSID5020150,DTXCID10150,DSSTox_Low,Efonidipine hydrochloride ethanolate,111011-76-8,Single Compound,,Cl.CCO.CC1=C(C(C2=CC(=CC=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1,"InChI=1/C34H38N3O7P.C2H6O.ClH/c1-24-30(33(38)42-19-18-36(28-15-9-6-10-16-28)21-26-12-7-5-8-13-26)31(27-14-11-17-29(20-27)37(39)40)32(25(2)35-24)45(41)43-22-34(3,4)23-44-45;1-2-3;/h5-17,20,31,35H,18-19,21-23H2,1-4H3;3H,2H2,1H3;1H
AuxInfo=1/0/N:16,15,30,31,45,42,43,44,38,39,20,40,41,10,35,36,24,27,23,9,34,21,22,7,6,37,4,33,19,3,1,2,8,26,14,32,25,18,28,29,13,17,11,12,5;48,49,47;46/E:(3,4)(7,8)(9,10)(12,13)(15,16)(22,23)(39,40)(43,44);;/CRV:37.5;;/rA:49CCCCPCCCCCOOONCCOOCCCCCCN+CCOO-CCNCCCCCCCCCCCCCClOCC/rB:s1;s1;s1;s2;d2;d3;s3;d4;s4;s5;s5;d5;s6s7;s6;s7;s8;d8;s9;d10;s11;s12;s17;d19s20;s19;s21s22;s23;d25;s25;s26;s26;s27;s32;s32;d33;s33;s34;s35;d36;d37;s37;d38s39;s40;d41;d43s44;;;;s47s48;/rC:6.8754,-3.4983,0;5.5407,-2.7097,0;8.21,-2.7097,0;6.8754,-5.0352,0;4.2062,-3.4983,0;5.5407,-1.1729,0;8.21,-1.1729,0;9.5447,-3.4983,0;8.21,-5.7834,0;5.5407,-5.7834,0;4.2062,-5.0352,0;2.8715,-2.7097,0;4.9745,-2.1435,0;6.8754,-.4045,0;4.2062,-.4045,0;9.5447,-.4045,0;10.8794,-2.7097,0;9.5447,-5.0352,0;8.21,-7.3405,0;5.5407,-7.3405,0;2.8715,-5.7834,0;1.5369,-3.4983,0;12.2342,-3.4983,0;6.8754,-8.1089,0;9.5447,-8.1089,0;1.5369,-5.0352,0;13.5486,-2.7097,0;10.8794,-7.3405,0;9.5447,-9.6459,0;.7685,-6.3496,0;0,-5.0352,0;14.8832,-3.4983,0;14.8832,-5.0352,0;16.2179,-2.7097,0;16.2179,-5.7834,0;13.5486,-5.7834,0;17.5526,-3.4983,0;16.2179,-7.3405,0;13.5486,-7.3405,0;18.8871,-2.7097,0;17.5526,-5.0352,0;14.8832,-8.1089,0;20.2218,-3.4983,0;18.8871,-5.7834,0;20.2218,-5.0352,0;13.2048,-9.4233,0;17.8963,-1.9211,0;14.5799,0,0;15.6921,-1.9211,0;
",IKBJGZQVVVXCEQ-UHFFFAOYNA-N,C36H45ClN3O8P,714.1846
DTXSID0020151,DTXCID40151,DSSTox_Low,Benzyl acetate,140-11-4,Single Compound,,CC(=O)OCC1=CC=CC=C1,"InChI=1S/C9H10O2/c1-8(10)11-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3
AuxInfo=1/0/N:1,9,8,10,7,11,5,2,6,3,4/E:(3,4)(5,6)/rA:11CCOOCCCCCCC/rB:s1;d2;s2;s4;s5;d6;s7;d8;s9;s6d10;/rC:0,-2.6741,0;.7706,-1.341,0;;2.3119,-1.341,0;3.0827,-2.6741,0;4.624,-2.6741,0;5.3946,-1.341,0;6.9359,-1.341,0;7.7066,-2.6741,0;6.9359,-4.0074,0;5.3946,-4.0074,0;
",QUKGYYKBILRGFE-UHFFFAOYSA-N,C9H10O2,150.1745
DTXSID5020152,DTXCID70152,DSSTox_Low,Benzyl alcohol,100-51-6,Single Compound,,OCC1=CC=CC=C1,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2
AuxInfo=1/0/N:6,5,7,4,8,2,3,1/E:(2,3)(4,5)/rA:8OCCCCCCC/rB:s1;s2;d3;s4;d5;s6;s3d7;/rC:;.77,-1.3354,0;2.31,-1.3354,0;3.0746,0,0;4.6146,0,0;5.3846,-1.3354,0;4.6146,-2.6654,0;3.0746,-2.6654,0;
",WVDDGKGOMKODPV-UHFFFAOYSA-N,C7H8O,108.1378
DTXSID0020153,DTXCID00153,DSSTox_Low,Benzyl chloride,100-44-7,Single Compound,,ClCC1=CC=CC=C1,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2
AuxInfo=1/0/N:6,5,7,4,8,2,3,1/E:(2,3)(4,5)/rA:8ClCCCCCCC/rB:s1;s2;d3;s4;d5;s6;s3d7;/rC:;.77,-1.3354,0;2.31,-1.3354,0;3.0746,0,0;4.6146,0,0;5.3846,-1.3354,0;4.6146,-2.6654,0;3.0746,-2.6654,0;
",KCXMKQUNVWSEMD-UHFFFAOYSA-N,C7H7Cl,126.5835
DTXSID5020154,DTXCID30154,DSSTox_High,Clorophene,120-32-1,Single Compound,,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,"InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2
AuxInfo=1/0/N:13,12,14,11,15,6,7,9,4,10,3,5,2,8,1/E:(2,3)(4,5)/rA:15OCCCCCCClCCCCCCC/rB:s1;d2;s3;d4;s5;s2d6;s5;s3;s9;d10;s11;d12;s13;s10d14;/rC:0,-4.6201,0;1.3321,-5.3902,0;2.6642,-4.6201,0;4.0041,-5.3902,0;4.0041,-6.9302,0;2.6642,-7.7002,0;1.3321,-6.9302,0;5.3362,-7.7002,0;2.6642,-3.0801,0;4.0041,-2.3101,0;4.0041,-.7701,0;5.3362,0,0;6.6683,-.7701,0;6.6683,-2.3101,0;5.3362,-3.0801,0;
",NCKMMSIFQUPKCK-UHFFFAOYSA-N,C13H11ClO,218.6788
DTXSID0020155,DTXCID60155,DSSTox_Low,Benzyl isothiocyanate,622-78-6,Single Compound,,S=C=NCC1=CC=CC=C1,"InChI=1S/C8H7NS/c10-7-9-6-8-4-2-1-3-5-8/h1-5H,6H2
AuxInfo=1/0/N:8,7,9,6,10,4,2,5,3,1/E:(2,3)(4,5)/rA:10SCNCCCCCCC/rB:d1;d2;s3;s4;d5;s6;d7;s8;s5d9;/rC:8.4617,-2.6654,0;6.9217,-2.6654,0;5.3816,-2.6654,0;4.6116,-1.3369,0;3.08,-1.3369,0;2.31,-2.6654,0;.77,-2.6654,0;0,-1.3369,0;.77,0,0;2.31,0,0;
",MDKCFLQDBWCQCV-UHFFFAOYSA-N,C8H7NS,149.2129
DTXSID5020156,DTXCID90156,DSSTox_Low,Benzyl thiocyanate,3012-37-1,Single Compound,,N#CSCC1=CC=CC=C1,"InChI=1S/C8H7NS/c9-7-10-6-8-4-2-1-3-5-8/h1-5H,6H2
AuxInfo=1/0/N:8,7,9,6,10,4,2,5,1,3/E:(2,3)(4,5)/rA:10NCSCCCCCCC/rB:t1;s2;s3;s4;d5;s6;d7;s8;s5d9;/rC:6.1601,-2.6735,0;5.3902,-1.3368,0;4.6201,0,0;3.0801,0,0;2.3101,-1.3368,0;3.0801,-2.6735,0;2.3101,-4.0041,0;.7701,-4.0041,0;0,-2.6735,0;.7701,-1.3368,0;
",ABNDFSOIUFLJAH-UHFFFAOYSA-N,C8H7NS,149.2129
DTXSID0020157,DTXCID20157,DSSTox_Low,Benzylhydrazine dihydrochloride,20570-96-1,Single Compound,,Cl.Cl.NNCC1=CC=CC=C1,"InChI=1S/C7H10N2.2ClH/c8-9-6-7-4-2-1-3-5-7;;/h1-5,9H,6,8H2;2*1H
AuxInfo=1/0/N:4,3,5,2,6,7,1,9,8;10;11/E:(2,3)(4,5);;/rA:11CCCCCCCNNClCl/rB:d1;s2;d3;s4;s1d5;s1;s7;s8;;;/rC:3.8391,-1.3281,0;4.6069,0,0;6.1494,0,0;6.9172,-1.3281,0;6.1494,-2.6631,0;4.6069,-2.6631,0;2.3104,-1.3281,0;1.5425,0,0;;3.2027,-3.182,0;.9684,-3.182,0;
",MSJHOJKVMMEMNX-UHFFFAOYSA-N,C7H12Cl2N2,195.0896
DTXSID5020158,DTXCID50158,DSSTox_Low,3-Benzylsydnone-4-acetamide,14504-15-5,Single Compound,,NC(=O)CC1=C([O-])ON=[N+]1CC1=CC=CC=C1,"InChI=1S/C11H11N3O3/c12-10(15)6-9-11(16)17-13-14(9)7-8-4-2-1-3-5-8/h1-5H,6-7H2,(H2-,12,13,15,16)
AuxInfo=1/2/N:9,7,11,8,12,14,13,10,2,15,3,17,6,4,16,1,5/E:(2,3)(4,5)/CRV:14+1,16-1/rA:17O-CCN+ONCCCCCCCCCON/rB:;s1d2;s2;s3;d4s5;;s7;d7;d8;s9;s10d11;s4s10;s2;s14;d15;s15;/rC:.1384,-8.6496,0;2.2749,-6.9198,0;.7612,-7.2398,0;2.4392,-5.3888,0;0,-5.9078,0;1.0293,-4.766,0;5.0861,-.7612,0;5.0861,-2.3095,0;3.7713,0,0;3.7713,-3.0793,0;2.4392,-.7612,0;2.4392,-2.3095,0;3.7713,-4.6276,0;3.4166,-7.9578,0;4.8785,-7.4734,0;6.0116,-8.5112,0;5.1984,-5.9596,0;
",GPEINOHASDVYFS-UHFFFAOYSA-N,C11H11N3O3,233.2233
DTXSID0020159,DTXCID80159,DSSTox_Low,Beryllium sulfate,13510-49-1,Single Compound,,[Be++].[O-]S([O-])(=O)=O,"InChI=1S/Be.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2
AuxInfo=1/1/N:1;2,4,5,6,3/E:;(1,2,3,4)/CRV:;5.6/rA:6Be+2OSOO-O-/rB:;d2;d3;s3;s3;/rC:0,-1.5423,0;3.08,-3.08,0;3.08,-1.5423,0;3.08,0,0;1.5377,-1.5423,0;4.6177,-1.5423,0;
",KQHXBDOEECKORE-UHFFFAOYSA-L,BeO4S,105.0748
DTXSID9020160,DTXCID9032402,DSSTox_Low,Bifenthrin,82657-04-3,Single Compound,,CC1=C(C=CC=C1COC(=O)[C@H]1[C@@H](\C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,"InChI=1/C23H22ClF3O2/c1-14-16(10-7-11-17(14)15-8-5-4-6-9-15)13-29-21(28)20-18(22(20,2)3)12-19(24)23(25,26)27/h4-12,18,20H,13H2,1-3H3/b19-12-/t18-,20-/s2
AuxInfo=1/0/N:22,18,19,29,27,28,23,26,25,24,21,4,14,8,13,11,9,2,6,3,7,1,5,20,15,16,17,12,10/E:(2,3)(5,6)(8,9)(25,26,27)/rA:29CC.oC.eCCCCCCOCOCCFFFCCClCCCCCCCCC/rB:s1;s1s2;P2;;d-4s5;P3;;d8;s7;s8;d7;s9;s10s11;s5;s5;s5;s1;s1;s6;s9;s8;d21;d11s23;d13;s13;d26;s25;s27d28;/rC:-3.3457,1.6063,0;-4.1632,.2565,0;-2.5853,.2565,0;-5.4558,-.5037,0;-8.1553,-.4654,0;-6.8057,.2565,0;-1.2166,-.5228,0;4.106,-.5037,0;5.4558,.2756,0;.0758,.2376,0;2.7754,.2376,0;-1.2166,-2.0625,0;6.8055,-.4847,0;1.4448,-.5228,0;-9.505,-1.207,0;-8.8967,.884,0;-7.4138,-1.8153,0;-3.992,2.7848,0;-2.6233,2.7848,0;-6.8057,1.7964,0;5.4558,1.8155,0;4.125,-2.0435,0;4.0871,2.5948,0;2.7754,1.7773,0;6.8246,-2.0244,0;8.1174,.3137,0;9.4669,-.4467,0;8.1553,-2.7848,0;9.505,-2.0055,0;
",OMFRMAHOUUJSGP-KLUXTTGUNA-N,C23H22ClF3O2,422.8678
DTXSID4020161,DTXCID60161,DSSTox_Low,Biphenyl,92-52-4,Single Compound,,C1=CC=C(C=C1)C1=CC=CC=C1,"InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H
AuxInfo=1/0/N:5,10,4,6,9,11,3,1,8,12,2,7/E:(1,2)(3,4,5,6)(7,8,9,10)(11,12)/rA:12CCCCCCCCCCCC/rB:d1;s2;d3;s4;s1d5;s2;d7;s8;d9;s10;s7d11;/rC:2.312,0,0;3.0827,-1.3333,0;2.312,-2.6665,0;.7707,-2.6665,0;0,-1.3333,0;.7707,0,0;4.624,-1.3333,0;5.3946,0,0;6.936,0,0;7.7066,-1.3333,0;6.936,-2.6665,0;5.3946,-2.6665,0;
",ZUOUZKKEUPVFJK-UHFFFAOYSA-N,C12H10,154.2078
DTXSID9020162,DTXCID90162,DSSTox_Low,"5,5'-(1,1'-Biphenyl)-2,5-dylbis(oxy)(2,2-dimethylpentanoic acid)",79520-77-7,Single Compound,,CC(C)(CCCOC1=CC(=C(OCCCC(C)(C)C(O)=O)C=C1)C1=CC=CC=C1)C(O)=O,"InChI=1S/C26H34O6/c1-25(2,23(27)28)14-8-16-31-20-12-13-22(21(18-20)19-10-6-5-7-11-19)32-17-9-15-26(3,4)24(29)30/h5-7,10-13,18H,8-9,14-17H2,1-4H3,(H,27,28)(H,29,30)
AuxInfo=1/1/N:31,32,22,23,8,6,10,28,20,7,11,15,13,29,5,27,19,16,9,17,14,12,2,24,30,21,1,3,25,26,4,18/E:(1,2)(3,4)(6,7)(10,11)(27,28)(29,30)/rA:32OCOOCCCCCCCCCCCCCOCCCCCCOOCCCCCC/rB:s1;d2;;;;s6;d6;d7;s8;s9d10;;s12;s9d12;d13;s14;s4s15d16;s12;s18;s5s19;s5;s21;s21;s21;d24;s24;s4;s27;s28;s2s29;s30;s30;/rC:0,-6.3622,0;1.5442,-6.3622,0;2.306,-5.0238,0;7.6181,-7.7004,0;16.9452,-5.3738,0;11.6331,-.7618,0;11.6331,-2.306,0;10.2948,0,0;10.2948,-3.0884,0;8.9565,-.7618,0;8.9565,-2.306,0;11.6331,-5.3738,0;11.6331,-6.9181,0;10.2948,-4.6121,0;10.2948,-7.7004,0;8.9565,-5.3738,0;8.9565,-6.9181,0;12.9714,-4.6121,0;14.2892,-5.3738,0;15.6274,-4.6121,0;18.2835,-4.6121,0;17.5217,-3.2738,0;19.6219,-3.8503,0;19.0454,-5.9504,0;20.5895,-5.9504,0;18.2835,-7.2887,0;6.3004,-6.9181,0;4.9621,-7.7004,0;3.6444,-6.9181,0;2.306,-7.7004,0;3.0678,-9.0182,0;.9678,-8.4623,0;
",RPGQBVHHFQUGBU-UHFFFAOYSA-N,C26H34O6,442.5446
DTXSID4020163,DTXCID20163,DSSTox_Low,2-Biphenylamine hydrochloride,2185-92-4,Single Compound,,Cl.NC1=C(C=CC=C1)C1=CC=CC=C1,"InChI=1S/C12H11N.ClH/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10;/h1-9H,13H2;1H
AuxInfo=1/0/N:12,11,13,7,6,10,14,8,5,2,3,4,9;1/E:(2,3)(6,7);/rA:14ClCCCCCCCNCCCCC/rB:;s2;d3;s4;d5;s6;s3d7;s4;d2;s10;d11;s12;s2d13;/rC:4.0614,-5.2327,0;3.0826,-2.6742,0;4.6239,-2.6742,0;5.3945,-1.3409,0;6.9359,-1.3409,0;7.7065,-2.6742,0;6.9359,-4.0074,0;5.3945,-4.0074,0;4.6239,0,0;2.3119,-4.0074,0;.7707,-4.0074,0;0,-2.6742,0;.7707,-1.3409,0;2.3119,-1.3409,0;
",QHYYXPLERUSFAV-UHFFFAOYSA-N,C12H12ClN,205.6834
DTXSID9020164,DTXCID50164,DSSTox_Low,"2,2-Bis(bromomethyl)-1,3-propanediol",3296-90-0,Single Compound,,OCC(CO)(CBr)CBr,"InChI=1S/C5H10Br2O2/c6-1-5(2-7,3-8)4-9/h8-9H,1-4H2
AuxInfo=1/0/N:6,8,2,4,3,7,9,1,5/E:(1,2)(3,4)(6,7)(8,9)/rA:9OCCCOCBrCBr/rB:s1;s2;s3;s4;s3;s6;s3;s8;/rC:3.6487,-4.6244,0;2.3123,-3.8521,0;2.3123,-2.3123,0;.7723,-2.3123,0;0,-3.6487,0;2.3123,-.7723,0;.9757,0,0;3.8521,-2.3123,0;4.6244,-3.6487,0;
",CHUGKEQJSLOLHL-UHFFFAOYSA-N,C5H10Br2O2,261.9397
